session_id,category
5208,electrician
5208,cleaner
5208,movers
5209,carpenter
5210,carpenter
5210,house-rental
5210,plumber
5210,electrician
5211,carpenter
5211,movers
5212,carpenter
5212,painter
5213,electrician
5214,internet-setup
5214,movers
5215,cleaner
5215,house-rental
5215,electrician
5215,internet-setup
5216,carpenter
5216,house-rental
5216,plumber
5216,electrician
5217,cleaner
5218,house-rental
5218,plumber
5218,cleaner
5218,movers
5219,internet-setup
5219,house-rental
5219,movers
5220,painter
5220,cleaner
5220,electrician
5221,cleaner
5221,house-rental
5221,plumber
5221,electrician
5222,carpenter
5222,internet-setup
5222,cleaner
5222,movers
5223,cleaner
5223,movers
5224,cleaner
5225,cleaner
5226,plumber
5226,electrician
5227,electrician
5228,carpenter
5228,plumber
5229,house-rental
5229,cleaner
5230,house-rental
5230,plumber
5230,electrician
5230,movers
5231,carpenter
5231,house-rental
5231,plumber
5231,cleaner
5232,carpenter
5232,house-rental
5232,plumber
5232,electrician
5233,internet-setup
5233,cleaner
5233,movers
5234,internet-setup
5235,house-rental
5235,cleaner
5236,carpenter
5237,cleaner
5237,house-rental
5237,electrician
5237,movers
5238,internet-setup
5238,house-rental
5238,carpenter
5238,cleaner
5239,carpenter
5239,plumber
5239,cleaner
5240,internet-setup
5240,plumber
5241,plumber
5242,internet-setup
5242,cleaner
5242,movers
5243,house-rental
5243,plumber
5243,cleaner
5244,carpenter
5244,painter
5244,plumber
5244,electrician
5245,plumber
5245,electrician
5246,painter
5246,house-rental
5246,cleaner
5246,movers
5247,house-rental
5247,cleaner
5248,carpenter
5248,plumber
5248,electrician
5249,plumber
5250,house-rental
5250,plumber
5250,electrician
5250,movers
5251,house-rental
5251,movers
5252,painter
5252,house-rental
5252,plumber
5252,cleaner
5253,internet-setup
5253,cleaner
5254,internet-setup
5254,movers
5255,internet-setup
5255,house-rental
5255,cleaner
5255,movers
5256,carpenter
5256,electrician
5257,cleaner
5257,house-rental
5257,plumber
5257,electrician
5258,electrician
5259,house-rental
5259,plumber
5259,electrician
5259,movers
5260,internet-setup
5260,house-rental
5261,house-rental
5261,electrician
5261,movers
5262,house-rental
5262,cleaner
5262,electrician
5263,cleaner
5263,house-rental
5263,plumber
5263,electrician
5264,plumber
5264,electrician
5265,house-rental
5265,cleaner
5266,painter
5266,cleaner
5267,internet-setup
5267,house-rental
5267,electrician
5268,house-rental
5268,plumber
5268,electrician
5268,movers
5269,house-rental
5269,cleaner
5270,carpenter
5270,painter
5271,plumber
5271,electrician
5272,internet-setup
5272,house-rental
5272,plumber
5272,cleaner
5273,painter
5273,movers
5274,internet-setup
5274,movers
5275,painter
5275,plumber
5275,electrician
5276,plumber
5277,house-rental
5277,cleaner
5277,movers
5278,house-rental
5278,plumber
5278,electrician
5278,movers
5279,internet-setup
5279,house-rental
5279,plumber
5280,house-rental
5280,plumber
5280,cleaner
5280,movers
5281,carpenter
5281,house-rental
5281,painter
5281,electrician
5282,cleaner
5282,house-rental
5282,electrician
5282,movers
5283,electrician
5284,plumber
5284,cleaner
5284,movers
5285,carpenter
5285,electrician
5286,house-rental
5287,carpenter
5287,house-rental
5287,cleaner
5287,movers
5288,internet-setup
5288,movers
5289,internet-setup
5289,house-rental
5289,plumber
5289,cleaner
5290,electrician
5291,house-rental
5291,plumber
5291,electrician
5291,movers
5292,plumber
5292,cleaner
5293,plumber
5294,internet-setup
5294,house-rental
5294,movers
5295,painter
5295,electrician
5296,house-rental
5296,plumber
5296,cleaner
5296,movers
5297,house-rental
5297,cleaner
5297,movers
5298,carpenter
5298,painter
5299,painter
5300,cleaner
5301,painter
5301,electrician
5301,movers
5302,painter
5303,carpenter
5303,painter
5304,cleaner
5304,movers
5305,electrician
5306,house-rental
5306,electrician
5306,movers
5307,internet-setup
5307,movers
5308,plumber
5309,carpenter
5310,internet-setup
5310,carpenter
5310,movers
5311,house-rental
5311,plumber
5311,cleaner
5311,movers
5312,cleaner
5312,painter
5312,electrician
5313,carpenter
5313,painter
5314,carpenter
5314,house-rental
5314,electrician
5314,movers
5315,electrician
5316,plumber
5316,electrician
5317,carpenter
5317,house-rental
5317,cleaner
5318,internet-setup
5318,movers
5319,plumber
5320,house-rental
5320,plumber
5320,electrician
5321,internet-setup
5322,house-rental
5322,plumber
5323,cleaner
5323,house-rental
5323,electrician
5323,movers
5324,carpenter
5324,plumber
5324,electrician
5325,internet-setup
5325,movers
5326,house-rental
5326,plumber
5326,electrician
5326,movers
5327,cleaner
5328,carpenter
5328,painter
5329,house-rental
5329,movers
5330,movers
5331,cleaner
5331,movers
5332,house-rental
5332,plumber
5332,cleaner
5332,movers
5333,internet-setup
5333,cleaner
5333,movers
5334,internet-setup
5334,house-rental
5334,cleaner
5334,movers
5335,cleaner
5335,house-rental
5335,painter
5335,electrician
5336,plumber
5337,electrician
5338,plumber
5338,electrician
5339,internet-setup
5339,cleaner
5339,movers
5340,house-rental
5340,plumber
5340,electrician
5340,movers
5341,internet-setup
5341,house-rental
5341,movers
5342,movers
5343,internet-setup
5343,house-rental
5343,cleaner
5343,movers
5344,cleaner
5344,house-rental
5344,carpenter
5344,electrician
5345,internet-setup
5346,internet-setup
5346,house-rental
5346,electrician
5346,movers
5347,cleaner
5347,painter
5348,carpenter
5349,painter
5350,carpenter
5351,carpenter
5351,electrician
5352,house-rental
5352,plumber
5353,internet-setup
5353,house-rental
5353,plumber
5353,movers
5354,house-rental
5354,plumber
5354,electrician
5354,movers
5355,cleaner
5356,house-rental
5356,plumber
5356,electrician
5357,plumber
5357,electrician
5358,movers
5359,internet-setup
5359,house-rental
5359,plumber
5359,electrician
5360,cleaner
5360,movers
5361,cleaner
5361,movers
5362,house-rental
5362,plumber
5362,cleaner
5362,movers
5363,house-rental
5363,plumber
5363,electrician
5363,movers
5364,cleaner
5364,plumber
5364,electrician
5365,plumber
5365,cleaner
5366,house-rental
5366,cleaner
5366,movers
5367,carpenter
5367,electrician
5368,house-rental
5368,plumber
5368,electrician
5368,movers
5369,painter
5369,house-rental
5369,cleaner
5369,movers
5370,carpenter
5370,plumber
5370,cleaner
5370,movers
5371,cleaner
5372,internet-setup
5372,house-rental
5372,cleaner
5372,movers
5373,cleaner
5373,movers
5374,internet-setup
5374,house-rental
5374,painter
5374,cleaner
5375,house-rental
5375,plumber
5375,electrician
5375,movers
5376,carpenter
5376,internet-setup
5376,cleaner
5376,movers
5377,house-rental
5377,cleaner
5377,movers
5378,internet-setup
5379,house-rental
5379,plumber
5379,cleaner
5379,movers
5380,painter
5381,internet-setup
5381,movers
5382,carpenter
5382,internet-setup
5382,cleaner
5382,movers
5383,plumber
5384,cleaner
5384,house-rental
5384,electrician
5385,carpenter
5385,painter
5386,carpenter
5386,internet-setup
5386,house-rental
5386,movers
5387,carpenter
5387,plumber
5388,electrician
5389,cleaner
5389,house-rental
5389,plumber
5389,electrician
5390,carpenter
5391,carpenter
5391,internet-setup
5391,cleaner
5391,movers
5392,carpenter
5392,painter
5392,plumber
5392,electrician
5393,painter
5393,house-rental
5393,plumber
5393,electrician
5394,cleaner
5394,house-rental
5394,electrician
5394,movers
5395,house-rental
5395,plumber
5395,electrician
5395,movers
5396,house-rental
5396,painter
5396,movers
5397,plumber
5397,electrician
5398,carpenter
5398,internet-setup
5398,plumber
5399,electrician
5400,painter
5400,house-rental
5400,electrician
5401,carpenter
5401,plumber
5401,electrician
5402,house-rental
5402,painter
5403,carpenter
5403,plumber
5404,plumber
5404,movers
5405,painter
5406,internet-setup
5406,house-rental
5406,plumber
5406,cleaner
5407,plumber
5407,electrician
5408,house-rental
5408,electrician
5408,cleaner
5408,movers
5409,painter
5409,house-rental
5409,plumber
5409,cleaner
5410,plumber
5410,electrician
5411,internet-setup
5411,painter
5411,movers
5412,electrician
5413,carpenter
5414,painter
5414,cleaner
5415,internet-setup
5416,house-rental
5416,electrician
5417,internet-setup
5417,house-rental
5417,movers
5418,internet-setup
5418,house-rental
5418,plumber
5418,movers
5419,painter
5419,house-rental
5419,electrician
5419,movers
5420,internet-setup
5420,house-rental
5420,plumber
5420,cleaner
5421,carpenter
5421,cleaner
5421,electrician
5422,cleaner
5423,internet-setup
5424,carpenter
5424,plumber
5424,electrician
5425,internet-setup
5425,house-rental
5425,cleaner
5425,movers
5426,painter
5426,house-rental
5426,cleaner
5427,carpenter
5427,painter
5428,plumber
5429,electrician
5430,internet-setup
5430,house-rental
5430,plumber
5430,electrician
5431,painter
5432,carpenter
5432,house-rental
5432,plumber
5432,electrician
5433,carpenter
5433,painter
5434,internet-setup
5434,house-rental
5434,movers
5435,internet-setup
5435,house-rental
5435,cleaner
5436,cleaner
5437,house-rental
5437,plumber
5437,electrician
5438,plumber
5438,electrician
5439,internet-setup
5439,house-rental
5440,plumber
5441,carpenter
5441,cleaner
5441,plumber
5441,electrician
5442,carpenter
5443,plumber
5444,plumber
5445,house-rental
5445,plumber
5445,electrician
5445,movers
5446,house-rental
5446,cleaner
5446,movers
5447,plumber
5448,cleaner
5448,house-rental
5448,electrician
5448,movers
5449,house-rental
5449,cleaner
5449,movers
5450,carpenter
5450,electrician
5451,painter
5452,house-rental
5452,plumber
5453,carpenter
5453,painter
5454,carpenter
5454,internet-setup
5454,movers
5455,carpenter
5455,painter
5456,electrician
5456,cleaner
5456,movers
5457,cleaner
5458,carpenter
5458,plumber
5459,carpenter
5460,house-rental
5460,plumber
5460,movers
5461,internet-setup
5461,house-rental
5461,movers
5462,painter
5462,plumber
5462,house-rental
5462,electrician
5463,plumber
5463,electrician
5464,painter
5464,electrician
5465,cleaner
5466,internet-setup
5466,house-rental
5466,cleaner
5467,carpenter
5467,movers
5468,house-rental
5468,cleaner
5469,house-rental
5469,electrician
5469,movers
5470,internet-setup
5470,house-rental
5470,cleaner
5470,electrician
5471,painter
5472,internet-setup
5472,movers
5473,painter
5473,house-rental
5473,electrician
5474,house-rental
5474,cleaner
5475,internet-setup
5475,painter
5475,movers
5476,movers
5477,electrician
5478,painter
5479,painter
5480,cleaner
5480,internet-setup
5480,plumber
5480,electrician
5481,internet-setup
5481,house-rental
5481,movers
5482,house-rental
5482,cleaner
5482,movers
5483,plumber
5483,electrician
5484,house-rental
5484,plumber
5484,electrician
5485,cleaner
5485,house-rental
5485,electrician
5485,movers
5486,carpenter
5486,internet-setup
5486,movers
5487,cleaner
5487,movers
5488,carpenter
5488,plumber
5489,movers
5489,painter
5489,electrician
5490,electrician
5491,painter
5492,cleaner
5492,internet-setup
5492,plumber
5492,electrician
5493,carpenter
5493,painter
5493,plumber
5493,electrician
5494,movers
5495,house-rental
5495,plumber
5496,house-rental
5496,plumber
5496,cleaner
5496,movers
5497,carpenter
5497,plumber
5498,carpenter
5498,house-rental
5498,electrician
5498,movers
5499,carpenter
5499,cleaner
5499,movers
5500,plumber
5501,cleaner
5502,painter
5502,electrician
5503,painter
5503,house-rental
5503,cleaner
5503,electrician
5504,painter
5505,painter
5506,carpenter
5506,cleaner
5506,movers
5507,cleaner
5508,carpenter
5508,plumber
5509,cleaner
5509,house-rental
5509,plumber
5509,electrician
5510,internet-setup
5510,house-rental
5510,cleaner
5511,internet-setup
5512,painter
5513,cleaner
5513,painter
5513,electrician
5514,internet-setup
5514,movers
5515,cleaner
5515,movers
5516,house-rental
5516,cleaner
5517,plumber
5517,cleaner
5518,carpenter
5518,house-rental
5518,painter
5518,cleaner
5519,house-rental
5519,plumber
5519,electrician
5519,movers
5520,carpenter
5520,painter
5520,plumber
5520,electrician
5521,house-rental
5521,plumber
5521,electrician
5521,movers
5522,house-rental
5522,plumber
5522,electrician
5523,house-rental
5523,plumber
5523,electrician
5523,movers
5524,house-rental
5524,cleaner
5524,movers
5525,carpenter
5525,painter
5525,electrician
5526,house-rental
5526,movers
5527,carpenter
5527,painter
5528,carpenter
5528,internet-setup
5528,house-rental
5528,movers
5529,internet-setup
5530,house-rental
5530,cleaner
5531,house-rental
5531,plumber
5531,cleaner
5531,movers
5532,house-rental
5532,plumber
5532,movers
5533,internet-setup
5533,house-rental
5533,cleaner
5533,movers
5534,carpenter
5534,plumber
5535,painter
5536,carpenter
5536,electrician
5537,cleaner
5537,house-rental
5537,electrician
5537,movers
5538,carpenter
5538,house-rental
5538,movers
5539,cleaner
5539,house-rental
5539,plumber
5539,electrician
5540,house-rental
5540,electrician
5540,movers
5541,house-rental
5541,electrician
5541,movers
5542,carpenter
5542,plumber
5542,electrician
5543,house-rental
5543,plumber
5543,electrician
5543,movers
5544,cleaner
5544,house-rental
5544,electrician
5544,movers
5545,internet-setup
5545,movers
5546,internet-setup
5546,house-rental
5546,plumber
5546,cleaner
5547,electrician
5548,cleaner
5548,house-rental
5548,plumber
5548,electrician
5549,cleaner
5549,movers
5550,plumber
5551,plumber
5552,movers
5553,plumber
5553,electrician
5554,carpenter
5554,plumber
5554,cleaner
5555,cleaner
5556,cleaner
5556,house-rental
5556,electrician
5556,movers
5557,internet-setup
5557,carpenter
5557,movers
5558,cleaner
5558,movers
5559,cleaner
5559,movers
5560,carpenter
5560,house-rental
5560,electrician
5560,internet-setup
5561,painter
5562,internet-setup
5562,movers
5563,house-rental
5563,cleaner
5563,movers
5564,electrician
5565,cleaner
5565,house-rental
5565,electrician
5565,movers
5566,carpenter
5566,internet-setup
5566,movers
5567,carpenter
5567,plumber
5567,cleaner
5568,plumber
5569,plumber
5569,electrician
5570,plumber
5570,cleaner
5570,electrician
5571,cleaner
5572,electrician
5573,carpenter
5573,plumber
5573,electrician
5574,carpenter
5574,house-rental
5574,plumber
5574,cleaner
5575,carpenter
5575,house-rental
5575,movers
5576,internet-setup
5577,internet-setup
5577,house-rental
5577,movers
5578,electrician
5579,house-rental
5579,plumber
5579,cleaner
5579,movers
5580,house-rental
5580,movers
5581,plumber
5582,carpenter
5582,electrician
5583,plumber
5583,electrician
5584,carpenter
5584,plumber
5585,house-rental
5585,electrician
5586,carpenter
5586,internet-setup
5586,plumber
5586,movers
5587,cleaner
5588,cleaner
5588,house-rental
5588,electrician
5588,movers
5589,carpenter
5589,cleaner
5589,movers
5590,house-rental
5590,cleaner
5590,movers
5591,internet-setup
5591,house-rental
5591,plumber
5591,movers
5592,cleaner
5592,house-rental
5592,plumber
5592,electrician
5593,internet-setup
5593,house-rental
5593,plumber
5593,movers
5594,internet-setup
5594,house-rental
5594,painter
5595,cleaner
5596,internet-setup
5596,house-rental
5596,cleaner
5596,movers
5597,carpenter
5597,plumber
5597,electrician
5598,carpenter
5598,plumber
5599,carpenter
5599,cleaner
5599,plumber
5599,electrician
5600,house-rental
5600,plumber
5600,painter
5600,movers
5601,carpenter
5601,cleaner
5601,movers
5602,internet-setup
5602,house-rental
5603,carpenter
5603,internet-setup
5603,movers
5604,painter
5605,plumber
5606,carpenter
5606,painter
5607,carpenter
5607,house-rental
5607,movers
5608,cleaner
5609,painter
5610,internet-setup
5611,internet-setup
5612,movers
5613,internet-setup
5613,movers
5614,plumber
5614,electrician
5615,plumber
5616,movers
5617,house-rental
5617,cleaner
5618,cleaner
5619,house-rental
5619,plumber
5619,cleaner
5619,movers
5620,carpenter
5620,plumber
5621,house-rental
5621,plumber
5621,electrician
5622,house-rental
5622,cleaner
5622,movers
5623,carpenter
5623,plumber
5623,cleaner
5624,carpenter
5624,house-rental
5624,electrician
5624,movers
5625,carpenter
5625,plumber
5625,painter
5626,plumber
5627,painter
5628,internet-setup
5628,house-rental
5628,cleaner
5628,movers
5629,internet-setup
5629,house-rental
5629,painter
5629,electrician
5630,house-rental
5630,cleaner
5631,internet-setup
5632,carpenter
5632,house-rental
5632,electrician
5632,movers
5633,cleaner
5633,movers
5634,plumber
5635,internet-setup
5635,electrician
5636,house-rental
5636,plumber
5636,cleaner
5636,movers
5637,plumber
5638,internet-setup
5638,house-rental
5638,electrician
5638,movers
5639,internet-setup
5639,movers
5640,carpenter
5640,painter
5640,plumber
5640,electrician
5641,cleaner
5641,movers
5642,plumber
5642,electrician
5643,house-rental
5643,cleaner
5643,movers
5644,plumber
5644,electrician
5645,cleaner
5645,house-rental
5645,plumber
5645,electrician
5646,house-rental
